iter	Passed	Remaining
401	1578	2348
402	1582	2344
403	1586	2339
404	1590	2336
405	1594	2332
406	1598	2328
407	1601	2323
408	1605	2319
409	1609	2315
410	1612	2311
411	1616	2306
412	1619	2301
413	1623	2297
414	1627	2293
415	1630	2288
416	1633	2283
417	1636	2278
418	1640	2275
419	1644	2270
420	1647	2265
421	1650	2261
422	1654	2257
423	1658	2252
424	1661	2248
425	1665	2243
426	1668	2239
427	1672	2235
428	1676	2231
429	1680	2227
430	1683	2222
431	1687	2218
432	1691	2214
433	1694	2209
434	1698	2205
435	1702	2201
436	1705	2197
437	1709	2193
438	1713	2189
439	1718	2186
440	1722	2182
441	1725	2178
442	1729	2174
443	1733	2170
444	1737	2166
445	1740	2162
446	1744	2157
447	1747	2153
448	1751	2149
449	1755	2145
450	1758	2141
451	1762	2136
452	1765	2132
453	1769	2128
454	1773	2123
455	1776	2119
456	1780	2115
457	1783	2111
458	1787	2106
459	1791	2102
460	1794	2097
461	1797	2093
462	1801	2089
463	1804	2084
464	1808	2080
465	1811	2075
466	1815	2072
467	1818	2067
468	1822	2063
469	1825	2058
470	1829	2054
471	1832	2050
472	1836	2045
473	1839	2041
474	1842	2036
475	1846	2032
476	1849	2028
477	1853	2023
478	1856	2019
479	1859	2014
480	1863	2010
481	1866	2006
482	1870	2001
483	1873	1997
484	1877	1993
485	1881	1989
486	1885	1985
487	1888	1981
488	1891	1976
489	1896	1973
490	1899	1969
491	1903	1965
492	1907	1961
493	1911	1957
494	1915	1953
495	1918	1949
496	1922	1946
497	1926	1942
498	1930	1938
499	1934	1934
500	1937	1929
501	1941	1926
502	1945	1922
503	1949	1918
504	1953	1914
505	1957	1911
506	1961	1907
507	1965	1903
508	1968	1899
509	1972	1894
510	1976	1891
511	1980	1887
512	1983	1882
513	1987	1878
514	1990	1874
515	1994	1870
516	1998	1866
517	2001	1862
518	2004	1858
519	2008	1854
520	2012	1850
521	2015	1846
522	2019	1841
523	2029	1843
524	2032	1839
525	2036	1835
526	2041	1832
527	2044	1827
528	2048	1823
529	2051	1819
530	2055	1815
531	2059	1811
532	2062	1807
533	2066	1803
534	2070	1799
535	2073	1795
536	2077	1791
537	2080	1786
538	2084	1782
539	2088	1778
540	2091	1774
541	2095	1770
542	2098	1766
543	2102	1762
544	2106	1758
545	2109	1754
546	2113	1750
547	2116	1745
548	2120	1741
549	2124	1737
550	2127	1733
551	2130	1729
552	2134	1725
553	2138	1721
554	2141	1717
555	2145	1713
556	2148	1709
557	2152	1705
558	2156	1701
559	2159	1696
560	2163	1692
561	2167	1688
562	2170	1684
563	2173	1680
564	2177	1676
565	2181	1672
566	2185	1668
567	2188	1664
568	2192	1660
569	2195	1656
570	2199	1652
571	2203	1648
572	2206	1644
573	2209	1640
574	2213	1635
575	2216	1631
576	2220	1627
577	2223	1623
578	2227	1619
579	2231	1615
580	2234	1611
581	2237	1607
582	2241	1603
583	2244	1598
584	2248	1594
585	2251	1590
586	2255	1586
587	2258	1582
588	2261	1578
589	2265	1574
590	2269	1570
591	2273	1566
592	2276	1562
593	2280	1558
594	2283	1554
595	2287	1550
596	2290	1546
597	2294	1542
598	2297	1538
599	2301	1534
600	2305	1530
601	2308	1526
602	2312	1522
603	2315	1518
604	2319	1514
605	2322	1510
606	2326	1506
607	2330	1502
608	2334	1498
609	2337	1494
610	2340	1490
611	2344	1486
612	2347	1482
613	2351	1478
614	2355	1474
615	2358	1470
616	2361	1466
617	2364	1461
618	2368	1457
619	2372	1453
620	2375	1449
621	2378	1445
622	2382	1441
623	2386	1437
624	2389	1433
625	2393	1429
626	2396	1425
627	2400	1421
628	2403	1417
629	2407	1413
630	2410	1409
631	2414	1405
632	2417	1401
633	2421	1397
634	2424	1393
635	2428	1389
636	2432	1385
637	2435	1382
638	2439	1377
639	2442	1373
640	2446	1370
641	2449	1366
642	2453	1362
643	2456	1358
644	2460	1354
645	2463	1350
646	2467	1346
647	2470	1342
648	2473	1337
649	2477	1333
650	2481	1330
651	2484	1325
652	2487	1321
653	2490	1317
654	2494	1313
655	2497	1309
656	2501	1305
657	2504	1301
658	2507	1297
659	2512	1294
660	2515	1290
661	2518	1286
662	2522	1282
663	2525	1278
664	2529	1274
665	2532	1270
666	2536	1266
667	2539	1262
668	2543	1258
669	2546	1254
670	2549	1250
671	2552	1246
672	2556	1242
673	2559	1238
674	2563	1234
675	2566	1230
676	2570	1226
677	2573	1222
678	2576	1218
679	2579	1214
680	2582	1209
681	2586	1206
682	2589	1201
683	2592	1197
684	2596	1193
685	2599	1189
686	2603	1186
687	2606	1182
688	2609	1177
689	2612	1173
690	2616	1169
691	2619	1166
692	2622	1161
693	2626	1157
694	2629	1154
695	2633	1150
696	2636	1146
697	2639	1142
698	2642	1137
699	2645	1133
700	2649	1129
701	2652	1126
702	2655	1122
703	2659	1118
704	2662	1114
705	2665	1110
706	2669	1106
707	2672	1102
708	2675	1098
709	2678	1094
710	2682	1090
711	2685	1086
712	2689	1082
713	2692	1078
714	2696	1074
715	2700	1071
716	2703	1067
717	2706	1063
718	2710	1059
719	2713	1055
720	2717	1051
721	2720	1047
722	2724	1043
723	2727	1039
724	2731	1035
725	2734	1032
726	2737	1028
727	2740	1024
728	2744	1020
729	2748	1016
730	2751	1012
731	2754	1008
732	2757	1004
733	2761	1000
734	2764	996
735	2767	992
736	2770	988
737	2774	984
738	2777	981
739	2781	977
740	2784	973
741	2787	969
742	2791	965
743	2795	961
744	2798	957
745	2801	953
746	2805	950
747	2808	946
748	2812	942
749	2815	938
750	2818	934
751	2822	930
752	2826	927
753	2830	923
754	2834	919
755	2837	915
756	2841	912
757	2844	908
758	2847	904
759	2851	900
760	2854	896
761	2858	892
762	2862	888
763	2865	885
764	2868	881
765	2872	877
766	2876	873
767	2879	869
768	2882	865
769	2885	861
770	2889	858
771	2893	854
772	2896	850
773	2899	846
774	2903	842
775	2907	839
776	2910	835
777	2914	831
778	2917	827
779	2921	823
780	2924	820
781	2928	816
782	2931	812
783	2934	808
784	2938	804
785	2942	801
786	2945	797
787	2948	793
788	2952	789
789	2958	786
790	2964	783
791	2972	780
792	2978	777
793	2982	773
794	2985	769
795	2989	766
796	2993	762
797	2997	758
798	3001	755
799	3005	751
800	3009	747
801	3012	743
802	3015	739
803	3019	736
804	3022	732
805	3026	728
806	3029	724
807	3032	720
808	3036	716
809	3039	712
810	3042	709
811	3045	705
812	3049	701
813	3052	697
814	3056	693
815	3059	689
816	3062	685
817	3066	682
818	3069	678
819	3073	674
820	3076	670
821	3079	666
822	3083	663
823	3087	659
824	3090	655
825	3093	651
826	3097	647
827	3100	644
828	3104	640
829	3107	636
830	3111	632
831	3115	628
832	3118	625
833	3121	621
834	3125	617
835	3128	613
836	3132	610
837	3136	606
838	3139	602
839	3142	598
840	3146	594
841	3149	591
842	3152	587
843	3156	583
844	3159	579
845	3163	575
846	3166	571
847	3169	568
848	3173	564
849	3176	560
850	3180	556
851	3183	552
852	3186	549
853	3190	545
854	3193	541
855	3197	537
856	3200	534
857	3203	530
858	3206	526
859	3210	522
860	3213	518
861	3217	515
862	3220	511
863	3223	507
864	3227	503
865	3230	499
866	3234	496
867	3237	492
868	3241	488
869	3244	484
870	3248	481
871	3251	477
872	3254	473
873	3258	469
874	3262	466
875	3265	462
876	3268	458
877	3271	454
878	3275	450
879	3279	447
880	3282	443
881	3285	439
882	3289	435
883	3292	432
884	3296	428
885	3300	424
886	3303	420
887	3307	417
888	3311	413
889	3314	409
890	3318	405
891	3321	402
892	3325	398
893	3328	394
894	3331	390
895	3335	387
896	3339	383
897	3342	379
898	3346	375
899	3349	372
900	3353	368
901	3357	364
902	3360	360
903	3363	357
904	3367	353
905	3371	349
906	3374	346
907	3377	342
908	3381	338
909	3384	334
910	3388	331
911	3391	327
912	3395	323
913	3398	319
914	3402	316
915	3405	312
916	3409	308
917	3412	304
918	3416	301
919	3419	297
920	3423	293
921	3426	289
922	3429	286
923	3433	282
924	3436	278
925	3439	274
926	3443	271
927	3446	267
928	3450	263
929	3454	259
930	3457	256
931	3461	252
932	3464	248
933	3468	245
934	3472	241
935	3475	237
936	3479	233
937	3482	230
938	3486	226
939	3490	222
940	3493	219
941	3497	215
942	3500	211
943	3504	207
944	3507	204
945	3511	200
946	3515	196
947	3518	192
948	3521	189
949	3524	185
950	3528	181
951	3531	178
952	3535	174
953	3538	170
954	3541	166
955	3544	163
956	3548	159
957	3552	155
958	3555	152
959	3558	148
960	3561	144
961	3565	140
962	3569	137
963	3572	133
964	3575	129
965	3579	125
966	3583	122
967	3586	118
968	3589	114
969	3592	111
970	3596	107
971	3599	103
972	3602	99
973	3606	96
974	3609	92
975	3613	88
976	3616	85
977	3619	81
978	3623	77
979	3626	74
980	3630	70
981	3633	66
982	3636	62
983	3639	59
984	3643	55
985	3646	51
986	3650	48
987	3653	44
988	3656	40
989	3660	36
990	3664	33
991	3667	29
992	3670	25
993	3674	22
994	3677	18
995	3681	14
996	3684	11
997	3687	7
998	3691	3
999	3695	0
